"displayname","ou","dn","whenchanged","objectguid","syncattrs_hash","dn_hash","whencreated","placeholder"
P656500虎尾稽徵所,P656500,"OU=P656500,OU=P65,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 20:33:34,ff0d96474ae83049a1e2c1fbc2a29789,"7e2a8d07893d25016b098734dc1ceafaf58be760dcc91452ef9cd368f45629dd","17669e57fa5b8ac2cffd5bcaa138655ab4e378863ffdc382f9ff7ce3144c9916",2012-02-06 15:36:19,external
P632K00雲林縣分局秘書室(停用),P632K00,"OU=P632K00,OU=P636300,OU=P63,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:48:53,"2d2b9d585cbc43e2a1ee2d2b9d585cbc","707f18638e15d68457d2a449d7c1f6460fbe857cb8da098e0166f948d1db53ed","33101cfaeac70a3edb622a164f1485fcc952096320bed303114ea8d64a0a29f0",2013-03-08 10:11:01,external
P646402北港稽徵所審核員,P646402,"OU=P646402,OU=P646400,OU=P64,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:50:21,"278b3ff07f2f45a78d6f278b3ff07f2f","70603b7a0eafa6b49161f161b294f5151cf2ad1500a8ca020468af76eb73da3b",c9d6f75d5c24fd1e35a961a2bb24366ee85ab78449ce0e801d23772dce926c4e,2013-03-08 10:17:03,external
P646404北港稽徵所審查股(停用),P646404,"OU=P646404,OU=P646400,OU=P64,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:50:22,"8d620338e4cd49489d8a8d620338e4cd","711811682698082b39bc463f6e3e83ab7e3ed0e3b45a2549d023810207ebed70","9c72515116a42da29c0cd7df797b3b3ecf4c6851714a88517b0a0583e159e98b",2013-03-08 10:17:14,external
P646407北港稽徵所營所遺贈稅股,P646407,"OU=P646407,OU=P646400,OU=P64,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:50:24,"26319e019d3547649f0e26319e019d35","64f66998c47ff3826b5c1d94b1380582a259d562339e4e4f5a851bd8997e2f64","6e7df62cac1bf5075396f4668e52311e3d5ca3ccd811a58afbae2219b447c5af",2013-03-08 10:17:27,external
P656506虎尾稽徵所資料股(停用),P656506,"OU=P656506,OU=P656500,OU=P65,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:50:30,"132bcfb862df47358faa132bcfb862df","9aab8a637a03bf886cc3d540faae5c12608992639e6c009c4b1bdab1e853e720","05fa358504b49f307d7e6d53fcb6a05e4ad2a7ae60c8aaf16714377988dbe56c",2013-03-08 10:10:05,external
P646401北港稽徵所主任室,P646401,"OU=P646401,OU=P646400,OU=P64,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:50:20,"1d4c6cdf1d9e40b1bb5a1d4c6cdf1d9e","2f3117c4ef63883bf5049c32bb4272adfbce379685d4986540f61d018129279a",de0a183e89aac0c9a17806b6f5d36a02489c8efd59fc1cef01238a025dcb2bd6,2013-03-08 10:17:00,external
P646408北港稽徵所服務管理股,P646408,"OU=P646408,OU=P646400,OU=P64,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-16 10:27:38,"7a28f6918cbc42a8af127a28f6918cbc",bfdaff585dfe661f9f59f560de73369069a1e9bf21f29fd4396a2d8abe03626d,"7c4fe2d397d18d0caa03e155182cb9f26effb4491bf8722b707b06cebab1dc92",2013-03-08 10:17:32,external
P632M00雲林縣分局人事室(停用),P632M00,"OU=P632M00,OU=P636300,OU=P63,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:48:56,d31bec5173a74ae499a5d31bec5173a7,"245357a28763624433ca4eda7e01d07362ef0e3ff4bb9f500d473d65b6aff470","9c87bc72be2540e350a241369868e24c59398544faa012e73c146c934927f906",2013-03-08 10:05:05,external
P632N04雲林縣分局政風室(停用),P632N04,"OU=P632N04,OU=P636300,OU=P63,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:48:58,"5c63e13ba37845f888c65c63e13ba378","8b6548119a470b7459ef05368b8f7b7656c7e7f91424b2487d64b10ba825aa65","0258dfb203f3f3308282d5a84780ce6fba3521dff574b67cabca0704f640d9a0",2013-03-08 10:24:54,external
P646403北港稽徵所服務股(停用),P646403,"OU=P646403,OU=P646400,OU=P64,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:50:22,ca84596af85546a59b42ca84596af855,"8954fa9e43b8726d66192aabc521d43d751ec1bb68500a3f937e16a973c4cbfe","5fe8490a3513803d71e269eeae4c3f8a90eab371348ae96698fa01057f2e887a",2013-03-08 10:17:07,external
P646405北港稽徵所徵收股(停用),P646405,"OU=P646405,OU=P646400,OU=P64,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:50:23,"46bb7e3e684144c0899046bb7e3e6841","40935023f94367159797e398fb4b14d609deb67312d606ace834082184177672",ff8a2d777da3733c021defe1f166a013cc271ff6f30aee3510ee9a3509265a24,2013-03-08 10:17:17,external
P646406北港稽徵所資料股(停用),P646406,"OU=P646406,OU=P646400,OU=P64,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:50:24,"9d5adbc69fdb494292799d5adbc69fdb","189c950e9c67a7e18434dd03fef468bc983c3eedef6db137108d53345c515891",b8b478e2eeb54c1745f8d3b0c41928001502774ce37b64add3294d9a1c66d430,2013-03-08 10:17:24,external
P646409北港稽徵所銷售稅股,P646409,"OU=P646409,OU=P646400,OU=P64,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:50:25,"634772c086064088933a634772c08606","98591812f5926fe30373f992a8bc69a13e37479dc4c0839486597c35481f5786","31479ac003d9d00c20b4cb568aa74e4cab4d1afa60094f758f33532159f46e4e",2013-03-08 10:17:35,external
P646410北港稽徵所服務管理股(停用),P646410,"OU=P646410,OU=P646400,OU=P64,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-16 12:09:37,"6dc4c1a5d8e74694b5576dc4c1a5d8e7","2373fd9ea4b756ab39ad369a1ac7ae07cf827c41b8b7a2848e5ff0d044948f47","177c2a998f06366e36c9ab31a29f708d12d2670402dbc748ea2c417876a32e1e",2013-03-08 10:18:22,external
P656501虎尾稽徵所主任室,P656501,"OU=P656501,OU=P656500,OU=P65,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:50:27,b0f6850acddf4dada3e2b0f6850acddf,"0571d5014e501effc323504f68ad7cc82fa9e92bef6d7c1afb744ccddd72638c","22441ad64c0f50a9b2e3837c9fa28bcf0a0bfbf84376a826c064abed283ad189",2013-03-08 10:09:41,external
P656502虎尾稽徵所審核員,P656502,"OU=P656502,OU=P656500,OU=P65,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:50:28,dbdac7e7e83545df9e05dbdac7e7e835,"6c773961c9838e8ba3383c7236c01270dd8bf22cc01959afe87732a02bac18ba","151b7d2185021d7382b6c269a506262990452999381d1ee49943fbfb4c54086c",2013-03-08 10:09:45,external
P656503虎尾稽徵所服務股(停用),P656503,"OU=P656503,OU=P656500,OU=P65,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:50:28,"444d4be67b8c470aa154444d4be67b8c","4a910def186736184d348c610471b5965b6ef3a45e9799c0baae19d58c1ac969",b815a42d0908d1b2fe2b54caa824509c2b94867acfe6d041da050e0622171722,2013-03-08 10:09:49,external
P64財政部中區國稅局北港稽徵所,P64,"OU=P64,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 20:32:57,"2944577a82604b4e99bbfb4d350759af",b2c11d52bc723d20ae654fcd64b3d00a34525f1273bf01ed03bf12f5c07b850d,d27b7a1158b945326b47488fd80cc6cbe09ff3b076169ce0b2addec734e4632d,2012-02-06 15:28:30,external
P646400北港稽徵所,P646400,"OU=P646400,OU=P64,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 20:33:33,d8ca73df0f59f347979e22573402eed5,b20ca5ccaa1cbf835afcebc283ed1c20b9c0bf58d9136f88d80bfcdc80de5281,"41c015e135ebef390f07dd902f96e1f0838876da7435830ed20180baebdbafa0",2012-02-06 15:36:07,external
BELN301關務署關務查緝組,BELN301,"OU=BELN301,OU=BELN3,OU=BELROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2019-11-14 16:40:09,cfeb75ec431f4ac084b7cfeb75ec431f,"3830ab679f7492a5dec74b2e1f56ced6b07473aeabcc5178421eac3b926efd9f","05a9815455ce44e7ce95ac208781c9457d95fa2a2a914df2769414baac932db6",2013-01-28 09:35:01,external
BELN302關務署調查稽核組,BELN302,"OU=BELN302,OU=BELN3,OU=BELROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2019-11-14 16:40:11,"006bbdd72f794c1b8d06006bbdd72f79",f089ef08a0706efaa919111fb60f98c0ce7769c1e156514cb4376249e2ed64fc,"5ef6c548c92a457fa609df9c941b6f4fab45dff822e9310ecbc358f440f56be8",2013-03-27 14:12:41,external
BELN310基隆關,BELN310,"OU=BELN310,OU=BELN3,OU=BELROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2019-11-14 16:40:11,"290de0fce1b54f358401290de0fce1b5","5b6f7795a4d79f4e34d0444405ccf8c0dea91957c3fc0d87ef524754aad4cc02","834c91bf44c2162e0973afc2367b0315a214ec3161ebbaba76260fa4103b40fe",2013-01-28 09:35:05,external
BELN340高雄關,BELN340,"OU=BELN340,OU=BELN3,OU=BELROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2019-11-14 16:40:13,bbc3f971ac924e4588c8bbc3f971ac92,"75e6e064ee40745b41bf3069d080a05621612edc1d5c09cbe4649ec4cbdc53b7",eb65f031f5d9a9445298dcbc8ade3f0be6901f5c6ffe8cb631d0f5568997dda9,2013-01-28 09:35:19,external
BELN0財政部,BELN0,"OU=BELN0,OU=BELROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2019-11-14 16:39:36,"02e73e58300241cb9ef702e73e583002",a5a7639e65521fa52092f5e8153b2e2e5aaa1a080512cd934084c600098f7fc1,"9a6ca36902c113f2d060ce4e6190f608429a40ce161622a5c69ff3e89aa92b11",2013-04-10 14:18:45,external
BELN001財政部國際財政司,BELN001,"OU=BELN001,OU=BELN0,OU=BELROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2019-11-14 16:39:36,b70e89e867a34576af81b70e89e867a3,f53203af6f74133e77927ef517600cbad9679dd15099a0115ca0980c3dee5a2b,c33d6f31d2d94a6f9078bad8ac5d7fbe6f41f89cd53dab444af05ec7eea0025c,2013-04-10 14:20:16,external
BELN1財稅資料中心,BELN1,"OU=BELN1,OU=BELROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2019-11-14 16:39:43,b4e8328ae1a5436caddeb4e8328ae1a5,c612507717341598e0f78ddd768a1c0b24c90622c93e683d099a1dbe44d115ca,d28ba75df3b7cb8a4519993fc1c0633aeca45a3830efb2282465f20962113436,2012-11-29 09:52:47,external
BELN002財政部綜合規劃司,BELN002,"OU=BELN002,OU=BELN0,OU=BELROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2019-11-14 16:39:43,d1983492cb0b43a68808d1983492cb0b,"1dc2e3b8717c81d6a10c13a6ba1ba7dc00184b837514d7a5aef4158ddb820bf0","3870c99a278b27b697ab9129f470075fb7ba399c924e16aa0e6c178348d48132",2015-11-27 15:33:47,external
BELN104財稅資料中心第四組,BELN104,"OU=BELN104,OU=BELN1,OU=BELROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2019-11-14 16:39:43,"33a5ec1ff4b84330833533a5ec1ff4b8","7555e558e6e039f14dfbaaae80932d46a24a8effefc84f40e9a06e0bc4608a4d","52f6fec611bc57485c43ba699c9e27f3f44862302ff6a6501dab44ecd297c70b",2012-11-29 10:07:19,external
BELN201賦稅署所得稅組,BELN201,"OU=BELN201,OU=BELN2,OU=BELROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2019-11-14 16:39:44,"2500c37763cd4a0098192500c37763cd",d8b03c7f05dd6d0d958ab7864f10588f3716ca1a5937338198d324dc2b5efb54,cb95777da70ef75240594ab35bb6996b0fb5c464d044d33c70213b62f17dfa83,2013-01-28 09:34:18,external
BELN2賦稅署,BELN2,"OU=BELN2,OU=BELROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2019-11-14 16:39:44,"7b01a8c19c7a4698a7507b01a8c19c7a","60b382ebd21d39acde590ed0cdb2fde103b24c8db73c9bf2ad5d842e4cd5fa9d","078afa760c255089bf8475da89b280e436bb1f582477fe863e3a370b50fdb654",2013-01-28 09:34:13,external
BELN202賦稅署消費稅組,BELN202,"OU=BELN202,OU=BELN2,OU=BELROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2019-11-14 16:39:51,eeed4f3614c14ec4a696eeed4f3614c1,e6a741f7789ca932ce8ad9b0479e30b8469a82789fe6d4a2b71c5ecde40e9d73,aec65bb8bb2972e559a5da0b909554d261d489fd1d437463cef742cb02db3d5e,2013-01-28 09:34:23,external
BELN203賦稅署財產稅組,BELN203,"OU=BELN203,OU=BELN2,OU=BELROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2019-11-14 16:39:52,dae25a985d9a4311a0addae25a985d9a,c7cd2695da2e4c05d0f5c77bbea477ea5d316f09359bfff06a9ce2c39244a38e,"3fc7801f4b88f928a27384b9d66eb61caaeed84bdd35cdbc80e400356811601d",2013-01-28 09:34:28,external
BELN205賦稅署稽核組,BELN205,"OU=BELN205,OU=BELN2,OU=BELROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2019-11-14 16:39:55,"330a0e3294e6482e8705330a0e3294e6",a109b5969e69c405333a181be5344c3541153caec64d30f404819b6c27e7cfb6,cbe18c591365058095929ba8e2f084ad1c046d92928ba6c7a85728f67c954967,2013-01-28 09:34:32,external
BELN207賦稅署秘書室,BELN207,"OU=BELN207,OU=BELN2,OU=BELROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2019-11-14 16:40:04,e0dc24888ab04b4092a9e0dc24888ab0,cf6d3392f5865510349e89a6e4af0b0413129947696f3a4ba9b80bcc1c9e0c67,"8a50575139aa43887096833057e199aa9f11ce4f99d58a312f0c378979033688",2013-03-14 16:35:03,external
BELN206賦稅署稽徵行政組,BELN206,"OU=BELN206,OU=BELN2,OU=BELROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2019-11-14 16:40:04,"9889d4177dc7452a9c439889d4177dc7","516ca1b9a3173b849b58e17c377de79eb423fc97414ddf159b7da97614fcf198",e80a4ff64844e9212af8565240ad66dde1911eb6a8ed844dc7851ae406fda469,2013-01-28 09:34:36,external
BELN210賦稅署中部辦公室,BELN210,"OU=BELN210,OU=BELN2,OU=BELROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2019-11-14 16:40:05,"7a73b5a98c2f4850ae6b7a73b5a98c2f",f3303f7201807876eadda9d82eeed7c6a9f8150db6a616860e10eca617f3c233,e33111041586a9be5602a9fdb5ebba652d67bb7b2323855ccc3c38ca0242c6bc,2013-01-28 09:34:47,external
BELN220賦稅署,BELN220,"OU=BELN220,OU=BELN2,OU=BELROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2019-11-14 16:40:08,b4b31470e081467599c8b4b31470e081,"31f4cf214eee0aba60affb9c73bdaeb46aa44d8c49e0eee02e34a40c0ef0083e","2989b7981c0a70bb3071d6d23f403f283f5aa530117f44a8c903b5fd8208d276",2013-01-28 09:34:51,external
BELN3關務署,BELN3,"OU=BELN3,OU=BELROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2019-11-14 16:40:09,dccbb868cf824d7380fcdccbb868cf82,"3c2eaefa37602141b8d66dbb14d2869ded8d2447deb7439dcf81b1364c2e89f7",f81807c24d33e5be317b9853a015a0c5e40b295d6fb5b0b00d0ecd6c7a738d94,2013-01-28 09:34:55,external
P656508虎尾稽徵所綜所稅股,P656508,"OU=P656508,OU=P656500,OU=P65,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:50:32,"37c1b8f81c6f4d6da08e37c1b8f81c6f","9109ab8cdcffc1c53d7808049dd6bb4d272623e0555e6312d3bcf7be6262743c","9b0b511d63a8737e549cc68030c34344dfb29943e7ff5bad9dea140976a1e731",2013-03-08 10:10:12,external
P656509虎尾稽徵所銷售稅股,P656509,"OU=P656509,OU=P656500,OU=P65,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:50:32,f2cc5ad5073044ee9b44f2cc5ad50730,"8a7f7f3be76c5415ee9c46d667221cc463e0650609429449a9b9e2f461acf89c",d348cb80a08ed4860be7dc1c176d2c33282b63da440f6acd1906ed8465f33f75,2013-03-08 10:10:16,external
P656510虎尾稽徵所服務管理股,P656510,"OU=P656510,OU=P656500,OU=P65,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:50:33,fb55f1bda29e4c89a7defb55f1bda29e,"371c2496aa2e7b78718f9356f5008c6855c349fdc8e05db84343d1ef821b6f32","5e9985b01ce3b766738a6be452c85b88febf830854a21471b745e5d216b88010",2013-03-08 10:11:15,external
P656504虎尾稽徵所審查股(停用),P656504,"OU=P656504,OU=P656500,OU=P65,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:50:29,a9dea52f8a394ffca52aa9dea52f8a39,"2bcb97088787b6b678eda7c56ad13d13840affc52f4f64396bd7c0923170cb09",db2624d4c8cda369dfc565a5a7008c9e4431ecd5141ad892e72ba0a511059d97,2013-03-08 10:09:56,external
P656505虎尾稽徵所徵收股(停用),P656505,"OU=P656505,OU=P656500,OU=P65,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:50:30,a79e04237c2048299291a79e04237c20,f6053445d8b9d844cf68e7199edc917701e095bd92d6e9bbd902c4b80773a770,ccee0e438eb2f46480ad1f555833a985ff8d82a1f120687ada6f39369f2ba86b,2013-03-08 10:09:59,external
P656507虎尾稽徵所營所遺贈稅股,P656507,"OU=P656507,OU=P656500,OU=P65,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:50:31,e2b18b053d2142a9ada7e2b18b053d21,d518bf242ccf31e300da4836c5f4b67c0f995831b00ee573b58fd0cc80f1908c,"1f95c40c812670c64950a7b8c8bf3d7fa3be3a233419de5142daffd5ca11c48b",2013-03-08 10:10:09,external
BELN330臺中關,BELN330,"OU=BELN330,OU=BELN3,OU=BELROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2019-11-14 16:40:13,c44d69c7be2d454bacf8c44d69c7be2d,"73c829eace2dcd1d20006383a2d50ca849eb87a349029c2e5ac32b74d89d233c","9b29bf9d216806367d6944f4fda826d70d5e459445aad057ddc0dbbc1c9b4bb1",2013-01-28 09:35:14,external
BELN320臺北關,BELN320,"OU=BELN320,OU=BELN3,OU=BELROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2019-11-14 16:40:13,"12d35a9a320a4e49b68812d35a9a320a",a48015cf90362de57271ff75195d390c8c07bc12209fb3a938aaa2536047971b,"535525089807db2d35a973c49cf943e1c33246024ddb3599738a652ddb81ec8e",2013-01-28 09:35:09,external
BELN4統計處,BELN4,"OU=BELN4,OU=BELROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2019-11-14 16:40:14,af8a830d9dfe40a3882baf8a830d9dfe,d569e18d946f0ad3805dfbcc8663989454dcd7bf7261312f21d51e8c6c458d46,"3a493a1a7d576e4bf0c3608cacdb19466eb770ef4ce327e789e26c54e39a3b2a",2013-01-28 09:35:24,external
BELN402統計處第二科,BELN402,"OU=BELN402,OU=BELN4,OU=BELROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2019-11-14 16:40:14,f4590f156ac54b0181a1f4590f156ac5,daa079043ca312867cdc7430b07cb4896e52d95ce5b9755c9ff3785e3dc79ab3,"4e66ec49c3a987d026f325ebad0c4d3cc992d73576964108fa40bf19a5460c63",2013-01-28 09:35:29,external
BELN620國有財產署北區分署,BELN620,"OU=BELN620,OU=BELN6,OU=BELROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2019-11-14 16:40:15,a85efb95e7d045148b6da85efb95e7d0,"549ce88452395bc77288f231e8e91b74dea04ae363895fecb82f49976773eb1b","45f2884f32dfade298aa709aa22d6cd18718d433e0f3b14851c44fc5e6e91297",2013-10-29 14:45:58,external
BELN5印刷廠,BELN5,"OU=BELN5,OU=BELROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2019-11-14 16:40:15,c3e82e101d2d47fc9ffcc3e82e101d2d,"11c52dd93d60d08982384b4b73f863a2d952fd20a261606acfcaffb69ea9977f","5d5942ea32c084d7fc157d966fa0996344c7072b8acc2ad623585190977ff9d0",2013-01-28 09:35:39,external
BELN501印刷廠臺北聯絡處,BELN501,"OU=BELN501,OU=BELN5,OU=BELROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2019-11-14 16:40:15,"437499e458cb4c49885d437499e458cb",fdad200104fc4cb59bf28272c91d1c33d0820e2bab3adb23d08f39a98189a3c1,"4279a9989b696cab0b271d8e21d1e7f186c8502b91957b9770805d0acceeccd0",2013-01-28 09:35:45,external
BELN6國有財產署,BELN6,"OU=BELN6,OU=BELROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2019-11-14 16:40:15,"11f81afa5b6d4d83b9ed11f81afa5b6d",f792c4974dc14aefad6469b5dd3b021b169841b78aaba5cfec8b4f3a0f8277d4,"5234d429cebabdd40644142d40dddab739d48c7296370aeea3c836a6db16dd4f",2013-10-29 14:27:31,external
BELN610國有財產署總署,BELN610,"OU=BELN610,OU=BELN6,OU=BELROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2019-11-14 16:40:15,"0b14319a4abe4a03953c0b14319a4abe","60f957f57ce2963e828bc4bf5c6a3ed67b021cac4213d09fe5b4c5a4771aff04",e1257c90877f60de3cfcd6ee3894cfc313b9861ee59797bc8228238cc39f039d,2013-10-29 14:45:38,external
BELN621國有財產署桃園辦事處,BELN621,"OU=BELN621,OU=BELN6,OU=BELROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2019-11-14 16:40:37,"88b3a199f3a34f3c93f888b3a199f3a3","6293889895af25f20d6c592621c987b39f0109670661a7c8892c5de32f9d3d09",a54ab0530900ff04078bcf10147e31f32283ab8e11a516c307360ae41fa7542b,2013-11-20 16:53:10,external
BELN622國有財產署基隆辦事處,BELN622,"OU=BELN622,OU=BELN6,OU=BELROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2019-11-14 16:40:41,"416c3115f607415c8a6f416c3115f607","3f7e202709ae3043a04b77e73a366d2a20df10d36ba8b6a7de93bbb94e5f2723",cc3170f0a58c9c45027aa9d094dca6c68031b7c0dae26fc533f5bd062f708e22,2013-11-20 16:54:11,external
BELN623國有財產署宜蘭辦事處,BELN623,"OU=BELN623,OU=BELN6,OU=BELROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2019-11-14 16:40:45,cff83620ff9c4b16b699cff83620ff9c,c554211661b2cc05c682f0d8637b97d28e334bb21b91f049652b83b8721fac2a,"2b71eecdcd633a0133f6013500b46a0a68663eb513042846351fcb5a2e5ce668",2013-11-20 16:54:38,external
BELN624國有財產署花蓮辦事處,BELN624,"OU=BELN624,OU=BELN6,OU=BELROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2019-11-14 16:40:49,"872c51c33fcd457f88a2872c51c33fcd",c0c1bf37d1b068fe0af7d56a284e809c5a6e1a0cbd26c96d7852dacf15a5d13c,"774900c58388676e86bde304a8fbd8036d82195a96258fad235129ed4a2694d5",2013-11-20 16:55:25,external
BELN625國有財產署臺東辦事處,BELN625,"OU=BELN625,OU=BELN6,OU=BELROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2019-11-14 16:40:52,"1981448693e043639d601981448693e0",d2d57b7019cd12c3eea0d509d463d2d36bee0020fcd29237cb0e3f8d573a4112,"2bdaaab8b9df188874d7a5bedd48ca2e4395f3d34b7e2eb84615f34e685183be",2013-11-20 16:55:44,external
BELN626國有財產署金馬辦事處,BELN626,"OU=BELN626,OU=BELN6,OU=BELROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2019-11-14 16:40:52,"99523f53c8064341a01299523f53c806","64453a79fab518eb3033f618863df05a2eedfd9db6829f059c2588653945f196","34de06887ec637ba17fe1f1c6b7e1bbe90081f4e561612d976a35333f94a0fb0",2013-11-20 16:56:00,external
BELN630國有財產署中區分署,BELN630,"OU=BELN630,OU=BELN6,OU=BELROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2019-11-14 16:40:55,ee725fb22e644e87bbc0ee725fb22e64,"0eb3b5595be89b517853d7d8f1b07754d80f7937e9f21420512c1e2caeb24463","2839fd78412120e9ae35bbe7634b45c4e2056cb7ca0934656fffb452bd49fdec",2013-10-29 14:46:16,external
BELN631國有財產署新竹辦事處,BELN631,"OU=BELN631,OU=BELN6,OU=BELROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2019-11-14 16:40:58,"8687be20e88f498a8e038687be20e88f","67ba62faac649468a6679952b4d97cf6184b9335c9be98f337cbc397f7cfe774","2b95f1036d32927ea75d68f77c8caa4ea0d98d51ee0784cbe3d5afe8e6526bfb",2013-11-20 16:57:08,external
BELN632國有財產署南投辦事處,BELN632,"OU=BELN632,OU=BELN6,OU=BELROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2019-11-14 16:41:04,"24ef9bb303c34946845924ef9bb303c3",b2fec96e0c8e98ba3baaf5dd7219ad92f2e2f9073fc4c480eee2dd80123da099,"5b5cfd906b4bc93bdbe07214c429260d78c50380aa9ea03ff17d560e8d0f5985",2013-11-20 16:57:24,external
BELN633國有財產署彰化辦事處,BELN633,"OU=BELN633,OU=BELN6,OU=BELROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2019-11-14 16:41:10,"8043d7b7e13e410a999d8043d7b7e13e","4fea0baa91ad024b2f2279d6d4597932c0345fcdd882b8fd326ae19533fcc3c1",e7108c10f67df7ffe689676c3e84115ae38b2568f5ffaf9eb451faec5a2ba85b,2013-11-20 16:57:39,external
BELN634國有財產署雲林辦事處,BELN634,"OU=BELN634,OU=BELN6,OU=BELROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2019-11-14 16:41:15,"5bd5082c9f1449dda7b85bd5082c9f14",b33c32340615ce218c3d643dd57b4b60f75697dd6165c32f4d38605e8bb07ba2,"351235c91e8b4371655d65340017fb3443f3620b447d56a431004aea83ded0d5",2013-11-20 16:57:55,external
BELN635國有財產署苗栗辦事處,BELN635,"OU=BELN635,OU=BELN6,OU=BELROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2019-11-14 16:41:25,"72afb9bdd78443fca97c72afb9bdd784","9b762eca77d249e5ff722c9890be38c707e51fc84a3600d5db524396eceeeb1d",b40c7bc5c0f9dafdd7c1bcbf3f3fb2d7914c798b4482e71eae7e238e0b66266c,2014-12-16 10:58:25,external
BELN640國有財產署南區分署,BELN640,"OU=BELN640,OU=BELN6,OU=BELROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2019-11-14 16:41:30,"78b050f424404ec3a64478b050f42440","6c12594149a8c0a1b1c46491e36ee72a9ab2a391cc6f044849bcd9956169d40e",c3d5c70ef836d2f5b17ba8e33a9aad15d39cbb2685fad48d3b8e3fdada27367e,2013-10-29 14:46:33,external
